name,lat,lon
The Church of Jesus Christ of Latter-day Saints,45.49062431558947,-122.78022218422298
Beaverton Foursquare Church,45.50588785427769,-122.81539595165911
,45.54641135662181,-122.49681692964528
Parkrose United Methodist Church,45.54241357211362,-122.54806588676581
Kingdom Hall of Jehovahs Witnesses,45.54330281697979,-122.55747672233186
Tabernacle of Hope Church,45.49655762797203,-122.53608264386642
Church on the Hill,44.840683028076576,-123.00679136441565
Annunciation Orthodox Church,45.42485441626889,-122.60550614320377
Shalom Ethiopian Evangelical Church,45.41639562552383,-122.60402517764524
Parkdale Community Church,45.51986029701559,-121.59404442813857
Mountain View Community Church,45.33252815884091,-122.5848880220442
The Church of Jesus Christ of Latter-day Saints,44.88241889662392,-123.00993072663346
Gloria Dei Lutheran Church,43.38574755040822,-124.22638513980964
New Beginnings Fellowship,44.77247167536271,-117.82957726201597
Desert Streams,44.05198612237213,-121.26251389698233
Baker City United Methodist Church,44.77678214572133,-117.83248059782905
Bethany Presbyterian Church,45.56669515637614,-122.83691734648812
Bend Bible Fellowship,44.05642227499624,-121.33588552031274
First United Methodist Church,44.02985475417424,-116.96415808250721
,44.031116454020804,-116.96902904981827
Church of Christ,44.03066499696475,-116.97910765916357
Discovery Christian,44.062661702134136,-121.31768405984074
Newport Avenue Church of Christ,44.06265286441166,-121.32014327709966
Treasure Valley Church,44.03184916564124,-116.98508437832166
Harvest Rock City Church,44.029982939435186,-116.96281433922519
Blessed Sacrament Catholic Church,44.02695948814993,-116.97381615493379
Good Shepherd Lutheran Church,42.169840292310035,-123.63308157946658
Centro Christano Bethel,44.024732261838906,-116.96696233878242
First Baptist Church,44.025048246340496,-116.97217796506685
Celebration Church of God,44.02423878429945,-116.97596168387574
Church of the Nazerene,43.114956667314075,-123.40774647710684
Saint Mathew's Episcopal Church,44.0204068950157,-116.97107893891041
Saint Paul Lutheran Church,44.02077429885841,-116.98264052615991
,45.65002875461914,-118.78646485467664
First Church of the Nazarene,44.018851074763134,-116.98432365982947
Elkhorn Community Church,44.776044368167035,-117.83358461912466
Calvary Chapel,44.01093559144612,-116.98455236260453
Calvary Chapel,44.01098664928846,-116.98372633103112
Saint Elizabeth of Hungary Catholic Church,44.41375141371506,-118.95338245623863
,44.03182433900545,-116.99035754899133
Sunrise Christian Church,44.019151292522096,-117.00455781908595
City Blessing Church,45.52610538500133,-122.58322900741895
Glisan Street Baptist Church,45.52655015485539,-122.55594087149683
Kingdom Hall of Jehovah's Witnesses,43.586764227114365,-119.06023830912487
Saint Bridget of Kildare Catholic Church,43.88440874414906,-116.99925653911801
The Lighthouse,43.879737705789644,-116.99678315173303
Prairie Baptist Church,44.46422252701295,-118.71188803022025
Assembly of God Church,44.46231354881612,-118.71345841097117
Shasta Way Christian Church,42.21464944587434,-121.71675549089346
The Church of Jesus Christ of Latter-day Saints,42.9775032996113,-117.04930790515259
Saint Bernard Catholic Church,42.9737903,-117.05031420000002
Bethel Lutheran Church,45.56435811394784,-122.68706258288381
Old Timber Church,45.71843235000001,-123.2985561
St. Mary the Virgin Episcopal Church,43.732004246761036,-124.10935426817407
Colton Lutheran Church,45.17177752516374,-122.4378707815507
Southeast Community Church of the Nazarene,45.496341725590995,-122.60532856683014
Lorane Christian Church,43.83745321659579,-123.24084099227001
Peninsula Open Bible Church,45.58243053645324,-122.69755058654923
Kenton Church,45.57737337636634,-122.68831138774623
Peace Lutheran Church,45.57032912249319,-122.68951633540927
Church of Christ of Peninsula,45.5784431751122,-122.71519099286361
United House of Prayer for all People,45.580555286603364,-122.7207509612154
Peninsula Church of the Nazarene,45.589182614908886,-122.74543422587348
,45.49002250251402,-122.59335020100953
Iglesia Ni Cristo,45.488094673781255,-122.59726553154044
Good Shepherd Lutheran Church,44.609924715796396,-123.08019950134928
Resurrection Lutheran Church,45.5351720285729,-122.52637402247038
Gateway Church,45.536893871471825,-122.5257135796616
Lents Gilbert Church of God,45.483091117329124,-122.53726447108434
Church of Korean Martyrs,45.49585202864711,-122.55124154111557
Cherry Park United Methodist Church,45.51102241081094,-122.55298482901027
Grace First Lutheran Church,44.064749980023905,-121.34894719686257
Christ Episcopal Church,45.41978763580537,-122.67639510180082
Lake Oswego First Church,45.423756448969,-122.69379620839446
Joyful Servant Lutheran Church,45.31302780116652,-122.96303733121242
Tịnh Xá Ngọc Sơn,45.46276901024506,-122.57728268617899
Saint Paul Catholic Church,45.211728657385514,-122.97831669647222
Berean Assembly of God,44.047434954907914,-122.89110605437102
,44.59267145531132,-123.2871622274376
West Salem United Methodist Church,44.9419850639607,-123.06006658822206
Central Church of Christ,45.509564830560265,-122.6217014636926
Mennonite Church of Portland,45.5134326535479,-122.62790296389443
Westside Baptist Church,44.10452630970916,-123.15793964592795
Saint James Catholic Church,45.209214187263754,-123.18666851011703
Bible Fellowship,43.22353212289662,-123.3465007708299
St. John Evangelical Lutheran Church,44.93731329422277,-123.02464049654435
,43.25794479660872,-123.35085810749457
Morning Star Community Church,44.887563910608044,-123.0079031098517
Mt. Olive Lutheran Church,45.51597970003623,-123.10517854915733
Cornelius Baptist Church,45.51836586568678,-123.05156653090788
Westside Vineyard Church,45.50786357717793,-122.7349711382879
Nativity Lutheran Church,44.00844348409667,-121.28852614793793
Saint Joseph Catholic Church,43.21210127659033,-123.3738641068189
,43.216502467260256,-123.34060502781469
,43.22988569371339,-123.371434523429
Veneta Alliance Church,44.049276636747074,-123.34419687352674
Salem First Christian Church,44.94360571628015,-123.03205927637617
Westside Christian Church,44.039493436106724,-123.11834794826248
Bethel Temple Faith Ministries,44.03999082922941,-123.12504727117651
Christ Evangelical Lutheran,44.05330435353101,-123.34855361750174
United Methodist Church,44.05160705039387,-123.34944811359114
,44.95850597780957,-123.05469888459876
,44.943699543364936,-123.05898242714751
,44.94537712344671,-123.06492390960236
Olivet Baptist Church,44.05006624683091,-123.35312835531212
Church of Christ,44.04076591870627,-123.35254432132062
Siletz Church of Christ,44.7216020323241,-123.91254536755154
Sacred Ground Baptist Church,44.71978436455644,-123.92206057511305
Redeemer's Fellowship,43.21419229078134,-123.38701597487203
Redeemer's Fellowship Ministry Center,43.2141418629966,-123.38908120369668
The Church of Jesus Christ of Latter-day Saints,43.210926276549394,-123.37512331725546
Roseburg First United Methodist Church,43.21243237526011,-123.370338751919
Vietnamese Christian Community Church,45.5030366368056,-122.64831657329324
,42.053557778813875,-124.28205661436942
Family Life Church,45.29654238279629,-122.9504311052246
Tremont Evangelical Church,45.479883707471444,-122.59014168776869
Sacred Heart Catholic Church,45.45427065225414,-123.83859406628707
Kingdom Hall of Jehovah's Witnesses,42.751497475325785,-123.44577596792895
Christian Life Center,44.057646649999995,-121.23821709999997
,44.05666203408728,-121.24263935255419
Rockpoint Church,45.33113044660137,-122.97027259426696
Chehalem Valley Baptist Church,45.3323568580593,-122.96898736931064
The Church of Jesus Christ of Latter-day Saints,44.04792721963465,-123.33098954470667
Ascension Lutheran Church,42.31714963957921,-122.83501939749083
Good Shepherd Community Church,45.44233834831014,-122.36459431723176
Gateway Community Church,46.19878825774429,-123.94632341889921
Saint Francis de Sales Catholic Mission,46.20048690626497,-123.9483501942985
Family Worship Center,45.49275257341029,-122.48140392015182
Schlatter Prayer Chapel,45.506856950784275,-122.59402923063938
The Church of Jesus Christ of Latter-day Saints,43.79542348900263,-117.08490690496396
,45.94424588312886,-118.39733977864852
Village Church,44.67190495597914,-123.21663384259386
Word of Life Foursquare Church,43.064731462349684,-124.14120294970455
Saints Ann & Michael Catholic Church,43.065812622055965,-124.14433206789481
First Christian Church,43.06322321061739,-124.14097384020539
First Presbyterian Church,43.06394672474427,-124.13838112287915
Myrtle Point Baptist Church,43.053521982182204,-124.12838613449335
Saint Anthony Catholic Church,45.4288422434952,-122.77853679438631
Columbia View Wesleyan Church,45.533759345258,-122.4911645028629
Saint Joseph Catholic Church,43.9822101251722,-117.24655025602095
The Church of Jesus Christ of Latter-day Saints,44.049590203340315,-122.91012537700476
Astoria Christian Church,46.18533599894518,-123.83119188553582
Living Word Christian Center,45.67550118906409,-118.81148269225883
"Saint Mary, Star of the Sea Catholic Church",46.18580243915681,-123.8271114055221
First Presbyterian Church,46.1860226897889,-123.8315875071605
First Church of Christ Scientist,46.1867839,-123.8316146
St. Brendan the Navigator Orthodox Church,46.18087578826386,-123.85227134245477
Seventh Day Adventist Church,43.29951073637142,-123.09417784307992
Glide Baptist Church,43.30087368565121,-123.10029518857864
Life In Christ Church,45.60051424552421,-121.21511777194709
Emmanuel Baptist,45.61601282701548,-121.22081329705179
Faith Luthren,45.6154014912981,-121.22169571817167
Lighthouse Pentacostal,45.613324979419865,-121.21985045166691
The Dalles Methodist Church,45.5957876529213,-121.18679712734013
The Big Dream Church for Christ,45.59470653427538,-121.18657055463068
,45.59802330870381,-121.18742262935201
Dalles Evangelical Church,45.59323792497396,-121.1778536846423
First Christian Church,45.587969484204095,-121.15246901245618
El Buen Pastor,45.59898661618547,-121.18720213461607
Saint Peter Catholic Church,45.60342441432849,-121.20360204694444
La Iglasia Christiana Universal,45.60982161581227,-121.20982264447001
,45.61411388142479,-121.21563731663136
Calvery Baptist Church,45.599400366010244,-121.13443003248435
,45.609362829458675,-121.07924614544875
,45.681304804090196,-121.52802476269038
Saint Mary Catholic Church,45.69913469357852,-121.52646557331852
Midway Christian Church,45.50337832843233,-122.52807753957822
Southeast Christian Center,45.504718322738384,-122.52437628791463
Saint Joseph the Worker Catholic Church,45.50549890872261,-122.50929949476046
Thurston Christian Church,44.054168448256235,-122.90935412919706
,44.30301787965322,-120.80764422019631
Saint Joseph Catholic Church,44.30080524457198,-120.84666378944367
,44.30649359558776,-120.84557408912416
The Church of Jesus Christ of Latter-day Saints,44.299782997604844,-120.8379457111939
Bethlehem Lutheran Church,45.50061837806269,-122.87078068474428
La Grande First Baptist Church,45.326909750000006,-118.09479375000002
The Church of Jesus Christ of Latter-day Saints,44.889609399821296,-123.04811987211376
,44.05272515733016,-122.91992836326102
Genesis Community Church,44.05544685170441,-123.03983318621403
First Christian Church of Springfield,44.0569810375865,-123.03069364491756
,44.056984299401385,-123.02697310002365
Community BIble Church,44.520806141362534,-122.92374949595435
Vancouver Avenue First Baptist Church,45.54588697609116,-122.66759613598265
New Life Church,44.06558393808048,-122.9971883079091
Emmanuel Hope of Glory,45.504249187875374,-122.57142066604679
North Coast Family Fellowship,46.009412437594875,-123.90969758741392
Calvary Temple Assembly of God,45.503990660609325,-122.55783512926756
,44.28948259213556,-120.81884780866504
The Church of Jesus Christ of Latter-day Saints,44.39700793652147,-122.7181925076665
Grace Episcopal Church,46.18684255367387,-123.82633860178633
Grace Community,46.18463885,-123.8306956
Astoria Church of Christ,46.1863843722643,-123.83000249404746
Yamhill United Methodist Church,45.34093265,-123.18607085
Yamhill Christian Church,45.34121620800451,-123.19029233093103
Sacred Heart Church,45.49418996967746,-122.65392296575743
Kingdom Hall of Jehovah's Witnesses,44.93750067903304,-124.01975530040332
Calvary Chapel,45.327212605510795,-118.08986626843743
New Hope Christian Chruch,45.33361293193625,-118.07083900620863
Imbler Christian Church,45.46031899063467,-117.9629306453155
NewLife,45.334918828500975,-118.06016764250248
Faith Center,45.339484924817505,-118.04900951095071
Our Lady of the Valley Catholic Church,45.32169579951751,-118.09616566147662
,45.01116996484708,-122.78316456719098
Silverton Foursquare Church,45.00946045927196,-122.78279146012915
Lewis & Clark Bible Church,46.12232901732899,-123.85801535849988
Grace Lutheran Church,45.74576426610734,-122.8778075779262
Scappoose Foursquare Church,45.756357607381844,-122.87978519246634
Faith Lutheran Church,46.103151231458206,-123.19286902519161
Saint Francis of Assisi Catholic Church,45.59561860005258,-123.07981479988466
Mien Fellowship Baptist Church,45.5566599830546,-122.54626180082823
Friends of Christ Slavic Evangelical Church,45.555743228221914,-122.54635781865223
Saint Catherine of Siena Catholic Church,44.0521582426144,-123.34709639599185
Lilies of the Field,44.05063842458061,-123.3529559943996
Sunset Presbyterian Church,45.53031182251317,-122.83316717926134
First Assembly of God,46.1752655,-123.83655515
,46.17554092834729,-123.83581786708365
The Church of Jesus Christ of Latter-day Saints,46.18173670013259,-123.83950914978135
Kings Grace Fellowship,44.22978912752865,-123.20393351745219
Christ's Center,44.220730284024484,-123.20627626752872
The Church of Jesus Christ of Latter-day Saints,44.227453408209165,-123.21354180779855
Seventh Day Adventist Church,44.2162959469259,-123.206931245949
Saint Monica Catholic Church,43.365666618130675,-124.21863023464844
Kingdom Hall of Jehovah's Witnesses,44.04767034589894,-123.35100883540184
Agnes Flanagan Chapel,45.4508017643266,-122.67144982787993
Peace First Lutheran Church,46.19012019709332,-123.80781976829637
Assembly Hall of Jehovah's Witnesses,45.14877684366076,-122.83041336487678
Kingdom Hall of Jehovah's Witnesses,43.12442785114985,-124.17304752155033
Saint John the Baptist Catholic Church,45.44371510444276,-122.63742545127711
Saint Stephans Serbian Orthodox Church,45.440305171238144,-122.6351728467224
Springfield Faith Center,44.071905342058784,-123.01814528096841
NewSong Church on the Hill,44.071728625017094,-122.95712689636396
Citizens Church,45.48213659140503,-122.64860722517417
Kingdom Hall of Jehovah's Witnesses,43.09763137310949,-124.41446834825413
Kingdom Hall of Jehovah's Witnesses,43.127694386159696,-123.41244577880552
Kingdom Hall of Jehovah's Witnesses,43.39146240241017,-123.36071388262988
Immanuel Lutheran Church,45.46824124275653,-122.65058499564483
Queen of Peace Catholic Church,44.89460642899379,-123.04951458733042
Riverside Community Church,45.70787205156959,-121.51438485819996
Kingdom Hall of Jehovah's Witnesses,42.208523777641375,-122.72246273044736
Kingdom Hall of Jehovah's Witnesses,42.36752766536358,-122.91415893653502
Kingdom Hall of Jehovah's Witnesses,43.77826681905365,-123.0614323219953
Kingdom Hall of Jehovah's Witnesses,44.083993527638455,-123.15675295447399
Kingdom Hall of Jehovah's Witnesses,44.04105964806409,-123.11330183215209
Kingdom Hall of Jehovah's Witnesses,44.09049210705458,-123.12496633372702
Kingdom Hall of Jehovah's Witnesses,44.07028041016822,-123.01623478649498
Christ Church Sellwood,45.466285248384054,-122.64753004941704
Kingdom Hall of Jehovah's Witnesses,44.036765475029725,-122.96159680981427
Kingdom Hall of Jehovah's Witnesses,43.90373487217929,-123.0198325909824
Kingdom Hall of Jehovah's Witnesses,44.406318440434795,-122.68060458410305
Kingdom Hall of Jehovah's Witnesses,44.54450757876183,-122.91805948360484
Kingdom Hall of Jehovah's Witnesses,45.09907051536113,-123.40837523472274
Kingdom Hall of Jehovah's Witnesses,44.78781279681396,-122.6779623653845
Kingdom Hall of Jehovah's Witnesses,44.01886005661252,-124.10096846296808
Kingdom Hall of Jehovah's Witnesses,42.60583804953772,-122.81674208868088
Kingdom Hall of Jehovah's Witnesses,42.190995607560815,-120.35774889339717
Kingdom Hall of Jehovah's Witnesses,42.410891348685844,-124.42197696420426
Kingdom Hall of Jehovah's Witnesses,42.435019356445146,-123.06902345872473
Kingdom Hall of Jehovah's Witnesses,43.746915453091674,-122.49297675220056
Kingdom Hall of Jehovah's Witnesses,43.70421760660549,-121.48011034636883
Kingdom Hall of Jehovah's Witnesses,43.694995863409936,-124.11550394876244
Kingdom Hall of Jehovah's Witnesses,42.37147185412806,-122.854545265024
Kingdom Hall of Jehovah's Witnesses,42.50182592945928,-123.36132351733845
Kingdom Hall of Jehovah's Witnesses,42.4092477662359,-123.34666504717946
Kingdom Hall of Jehovah's Witnesses,43.6599439488006,-123.3207168150195
Kingdom Hall of Jehovah's Witnesses,42.2038545728956,-121.73541216841458
Kingdom Hall of Jehovah's Witnesses,42.151182101709104,-121.69931071395621
St Thomas,44.04195415374214,-123.3443749955597
,44.041961405099634,-123.08079748977099
,45.70707676089473,-121.55464471591125
,44.27020970562808,-123.17260003614963
McKenzie Bible Fellowship,44.143675360671025,-122.59491615942991
Sandstone Chapel,44.462551350000005,-119.53115414999999
Dayville Community Church,44.465954761937276,-119.53466138732968
First Church of the Nazarene,46.18093234433858,-123.83564524617908
Christ the Good Shepherd Lutheran Church,44.92739688359647,-122.97373757653786
Market Street Church of Christ,44.95062330995128,-122.98718294173769
Northside Community Church,45.31277894076797,-122.9678592795402
,44.9220648951005,-122.97762178596349
Atonement Lutheran Church,44.65354485216229,-124.05373932585671
The Church of Jesus Christ of Latter-day Saints,43.12635021353814,-123.41704637097335
India Full Gospel Church,45.490632399999996,-122.93918775000003
,44.91719232532433,-122.96438707057449
,45.46981134996542,-122.89955162694828
Fe Christian Church,44.970068957225706,-123.03091531703292
,44.27695927250891,-123.1616324147313
Apostolic Lutheran Church,46.18512948048873,-123.8327062670578
The Church of Jesus Christ of Latter-day Saints,44.99259250270414,-123.99844890359545
Hood River Seventh-day Adventist Church,45.70853965418257,-121.52430709808102
The Church of Jesus Christ of Latter-day Saints,44.999165047850624,-122.79177100357705
Evergreen Chapel,45.205936951517295,-123.147648781962
Saint Edward the Martyr Catholic Church,44.2923159134889,-121.56736171548631
South Chapel,45.44535911553377,-122.67030793345945
Saint John Catholic Church,45.23690716246718,-120.18825753672071
Clatskanie United Methodist Church,46.102639049806236,-123.20481184533827
Clatskanie Presbyterian Church,46.10299346306792,-123.20449505904395
Kingdom Hall of Jehovah's Witnesses,43.30338264980545,-123.11976467516098
Eugene Alliance Church,44.08759000183805,-123.13473302972443
Hope Abbey Mausoleum,44.03058437921774,-123.07528517855445
Bethany Church of Franklin,44.15964135533204,-123.30691881975254
Franklin Christian Church,44.158940351880695,-123.30682986936706
Saint Peter Catholic Church,44.08966261956195,-123.14798462633723
Saint Mary Catholic Church,44.048249331754334,-123.09674216770944
Saint Pauls United Methodist Church,45.43881054728277,-122.60011259915736
DaySpring Fellowship,44.087494156689395,-123.12522062733262
Community of Christ,45.524116224139085,-122.61314400594611
Richmond Community Church,45.50502300900913,-122.62174927163157
Sacred Heart Catholic Church,42.22751371658223,-121.78298534745197
United Methodist Church of Tabor Heights,45.51963642531392,-122.60007588043662
Our Lady of Angels Catholic Church,45.840259239201,-119.29767324654301
Shepherd of the Valley Catholic Church,42.38294797408955,-122.89721667234136
,44.96463689091611,-123.03054721344635
Rainier Assembly of God,46.09587553456384,-122.96213273944564
Saint Mary Catholic Church,45.673679369635394,-118.77849064270585
,42.31411061812945,-122.95555191934861
Faith Chapel Assembly of God Church,45.499748766312116,-122.59434193736888
Unity Spiritual Community of Central Oregon,44.10989145373906,-121.3097282474364
160th Avenue Church of Christ,45.5236947932153,-122.49822992948866
Salem Central Seventh-Day Adventist,44.95057906051382,-123.02387268790659
Saint Anthony Catholic Church,45.495402362687955,-122.58181650027223
Berean Bible Church,44.269661049999996,-121.19548564999998
New Hope Church,44.022430997839834,-121.31994156035408
Saint Patrick Catholic Church,44.62460471565995,-121.13586770944649
,44.61344196055999,-121.12875946383657
,45.32714891746362,-118.06508789811748
The Episcopal Church of St. John the Divine,44.07164881922276,-123.03065310194171
The Church of Jesus Christ of Latter-day Saints,44.007431918524595,-121.28300712764795
St. Paul's Episcopal Church,45.588735813497195,-121.16739441881472
Followers of Christ Church,45.326001365098314,-122.58106157725526
Our Lady of Mount Carmel Catholic Church,42.5791855,-121.868414
Grace Community Fellowship,44.06763598642488,-123.09857199617313
Our Lady of Fatima Catholic Church,42.61986794585554,-122.81094866956545
Saint Mark Catholic Church,44.08062499824215,-123.16956364465962
,44.29103938056093,-121.49596531744548
Salem Evangelical Church,44.96467235426914,-123.02938170373932
Christmas Valley Seventh-Day Adventist,43.23387827196594,-120.68175143882974
The Church of Jesus Christ of Latter-day Saints,44.07494542793549,-121.28735499384483
Valley Christian Fellowship,44.3841898,-123.10961239999999
,45.69919904265774,-121.53135506769037
Evergreen Church,44.947681,-123.02937400000002
Saint Charles Catholic Church,45.56176687905122,-122.62012375947603
Saint Jude Catholic Church,44.008593034436885,-123.09400246251461
Saint Peter the Fisherman Catholic Church,45.81243078275852,-123.96095482653624
Saint Mary by the Sea Catholic Church,45.609871703048306,-123.94555987375784
Saint Joseph Catholic Church,45.20555369826905,-123.88925749509497
Saint Michael Catholic Church,45.08031645777488,-123.613063615894
Saint Anthony Catholic Church,44.43028492897298,-124.0595410345949
Our Lady of the Dunes Catholic Church,43.944728494091244,-124.10536972458029
Saint Charles Borromeo Catholic Church,42.41534859404849,-124.41540998774913
Nativity of the Mother of God Ukrainian Catholic Church,44.05097973461374,-123.04342214441904
All Souls Catholic Church,43.03234637796507,-123.2816092886233
Our Lady of the River Catholic Church,42.411015762636445,-123.14473536261741
Saint Wenceslaus Catholic Church,45.74361276306785,-122.88005379193267
Saint Michael Catholic Church,43.745781505015586,-122.46650945915505
Woodburn Congregation of the Jehovah's Witnesses,45.150597885300584,-122.82750351083116
The Church of Jesus Christ of Latter-day Saints,45.566584356125716,-117.9168405349412
Saint Mary Catholic Church,45.564325457673874,-117.92198274140307
,44.050110366087786,-121.26306939036175
Saint Alphonsus Catholic Church,45.4526865,-121.1274525
Sacred Heart Catholic Church,45.815725874014966,-118.48782477759464
Saint Frances Cabrini Catholic Church,42.198487415118485,-121.40857439045917
Holy Family Catholic Church,43.59116956927371,-119.05990475980444
Saint Thomas Aquinas Catholic Church,43.414647756654084,-118.57822022904823
Our Lady of Loretto Catholic Church,43.80734460318001,-118.37771669721033
Holy Family Catholic Church,43.23742350084232,-120.89848483068012
Saint Patrick Catholic Church,45.357953289513496,-119.55512237470293
Saint Pius X Catholic Church,42.18870801177673,-121.72996487130423
Saint Augustine Catholic Church,42.02367383885483,-121.590920102437
Saint Anthony Catholic Church,45.03134011012962,-117.92266119022642
Sacred Heart Catholic Church,45.21132770298536,-117.87610971545871
Saint Mary Catholic Church,45.592875105320175,-120.69691357900271
Greater Saint Stephen Missionary Baptist Church,45.54898514601282,-122.66392176903592
Holy Name Catholic Church,43.17292098359513,-124.18475238056477
Holy Trinity Catholic Church,44.38566020646988,-122.98483658415365
Our Lady of Lourdes Catholic Church,44.71603217525664,-122.69199592928202
San Martín de Porres Catholic Church,45.22021129239995,-123.07716120408205
Saint Agnes Catholic Church,45.18105901656116,-122.80565273469026
Journey in Redmond,44.241994717977285,-121.19034931148622
Saint Bernard Catholic Church,44.706767683283616,-122.85257802753952
Saint Boniface Catholic Church,44.829358377977684,-122.79019478954018
Saint Catherine of Siena Catholic Church,44.749845900000004,-122.47703100000001
Saint Edward Catholic Church,45.000945575985995,-123.02800197350199
,44.09417694200003,-121.28037522137679
Impact Faith Church,44.11669073006612,-121.29140061922794
Saint Edward Catholic Church,44.543867148111715,-122.90819978417196
Saint Frederic Catholic Church,45.859982658025665,-122.8111403166565
Saint Helen Catholic Church,44.39275627952263,-122.73762168405577
Saint John the Apostle Catholic Church,43.69014508490396,-124.13449624605528
Saint John Catholic Church,45.3448417,-123.18737580000001
Saint Luke Catholic Church,45.14644950277845,-122.85673862975023
Saint Mary Catholic Church,44.87318937702893,-122.87314738170221
Saint Mary Catholic Church,45.067267158813884,-122.7940791542495
Shalom at the Monastery,45.06167281097602,-122.80139432653776
Saint Patrick of the Forest Catholic Church,42.16901328521913,-123.65038770622658
Saint Peter Catholic Church,45.317446740770535,-122.98033848965434
Saint Philip Catholic Church,44.92197142361612,-123.3283640917052
Dayspring Fellowship Church,45.00702131562556,-123.00952560316047
Church on the Hill,44.998072737941605,-123.00588295702502
Countryside Church,45.00531922461856,-123.00675087009215
The Church of Jesus Christ of Latter-day Saints,45.0062224383686,-123.0144321627711
Visitation Catholic Church,45.552015630122426,-123.08586442980736
Star of the Sea Catholic Church,42.06140337776072,-124.27567695237957
,45.149656372847744,-122.85524408739795
Calvary Corvallis,44.607410701686845,-123.27782569610224
Episcopal Campus Ministry,44.03909155229042,-123.07280131552027
Saint Thomas More Catholic Church,44.03946793994055,-123.07186469211233
Asbury United Methodist,44.07245134215792,-123.15895230514407
Northwest Christian Church McMinnville Campus,45.22970876303637,-123.18477983193127
Life Church,42.27154010020372,-122.81860186413236
,45.20264634710065,-123.17868623845793
,44.8477986342346,-123.24098898699181
First Presbyterian Church,42.31353219999999,-122.96468105
Kings Circle,44.58596405517671,-123.27654496987796
Circle Church of Christ,44.58609625119993,-123.2750820792454
Junction City Church-Nazarene,44.21441536119451,-123.2184062999921
Seventh-Day Adventist Church,43.30434461020312,-123.0827498228668
Saint Elizabeth Ann Seton Catholic Church,45.496517520941836,-122.87583590526778
Church of Christ,44.09289946527415,-123.1308041736048
Kingdom Hall of Jehovah's Witnesses,45.483598503462375,-122.38158418462322
Sunnyside Church of the Nazarene,45.44770051156945,-122.56882415932185
Multnomah Friends Meeting,45.519137325138864,-122.61735117185393
"Christ Church Episcopal, Saint Helens",45.84453810383766,-122.83914170757579
Bethany Lutheran Church,42.41077762342311,-124.41974768903442
Christ Lutheran Church,45.23199110099351,-122.75369034319846
Bayview Baptist Church,46.17370710241531,-123.83860017388416
Cascade Chapel Assembly Of God,45.67625556415581,-121.87502395301848
Iglesia Restauracion,45.47563471049053,-122.59155384984588
Astoria Seventh Day Adventists,46.175225841802444,-123.83987292557882
Pendleton Seventh-day Adventist Church,45.664240111565256,-118.79864632639342
Northside Free Will Baptist,44.11618532079977,-123.14305149122404
Kingdom Hall of Jehovah's Witnesses - Scappoose Congregation,45.78074984910105,-122.87365761692655
The Church of Jesus Christ of Latter-day Saints,45.831834787989784,-119.2740130360698
Great Vow Zen Monastery,46.154023626193755,-123.15242697478473
Sonrise Christian Church,44.1150337751664,-123.16314173285797
Sauvie Island Community Church,45.656703313340735,-122.82616379109602
Wesley Foundation Center,44.03202279155967,-123.07815821259585
Temple Beth,44.02604996611504,-123.07546976692223
,42.207038442981556,-121.73450650097202
Lane County Youth for Christ,44.09350483789125,-123.07190803611589
Norkenzie Christian Church,44.09204925560362,-123.07226205415735
Iglesia Adventista del Séptimo Día,44.10407140818926,-123.06741874160669
St. George Greek Orthodox Church,44.09919988891871,-123.05961109196645
Gilham Community Church,44.105270589263434,-123.08010675328609
Church of Christ,44.09012106376049,-123.08923653231017
Harvest Community Church,44.092300919434116,-123.08149437747733
Dayspring Christian Fellowship,45.61981105927201,-123.11412275083646
,45.198681993186845,-123.2052960453342
Our Saviour's Lutheran Church,44.08592206784192,-123.06836554130648
Community of Christ,44.07851283291248,-123.08027801192304
The Church of Jesus Christ of Latter-day Saints,44.075081379740695,-123.05508467341808
Westminster Presbyterian Church,44.07038229512231,-123.06860202622795
Valley River Life,44.07560585127071,-123.10452712760524
Pleasant Hill Seventh-day Adventist Church,43.98050099866562,-122.95043122802923
Waypoint Community Church,44.04893012484058,-122.92712647253126
Greater Solid Rock COGIC,45.5721038294928,-122.6480851486703
Kingdom Hall of Jehovahs Witnesses,45.57243472765725,-122.65801844840225
One Hope Fellowship,45.56245297104453,-122.6381739450107
Sharon Seventh Day Adventist Church,45.56059879689776,-122.64317927994854
Our Lady of Perpetual Help Roman Catholic Church,43.79910715226998,-123.06504009147939
First Baptist Church,43.79457823529504,-123.0625085268851
First Presbyterian Church,43.79520353281526,-123.06470639632062
Buddha Eye Zen Community Temple,44.03591340738591,-123.1231353504959
Friendly Street Church of God,44.03457815284899,-123.10627919244595
Korean Bethel Presbyterian Church,45.49224547059736,-122.86540656382124
Lutheran Church United-ELCA,44.035192462654614,-123.10036578921532
Hope Community Church,44.04678382442419,-122.99227453666586
First Congregational United Church of Christ,45.522243459064114,-122.98290971287801
Episcopal Church Resurrection,44.012842095248864,-123.0804720386229
Holy Family Catholic Church,42.7324034605662,-123.42492434569462
Olivet Community Church,42.73667356902994,-123.4258125820808
Glendale Baptist Church,42.736054304043435,-123.42535141891683
Glendale Valley Christian Fellowship,42.7359354,-123.42216565000003
,44.35862494812677,-121.17759322930517
Smith Rock Community Church,44.352406613520344,-121.1773928609391
Thurston Community Baptist,44.04621009218462,-122.91561399363583
Saint Francis of Assisi Catholic Church,44.074594694826736,-121.26062327229673
,44.07885096145625,-121.2630908991732
